record_number,district,mandal,date,rain_mm,min_temp_c,max_temp_c,min_humidity,max_humidity,min_wind_speed_kmph,max_wind_speed_kmph
15819,Vikarabad,Pudur,09-Apr-21,0.0,23.0,35.0,25.5,60.2,0.0,3.9
15820,Vikarabad,Pudur,10-Apr-21,0.0,23.5,36.7,23.8,74.5,0.1,2.1
15821,Vikarabad,Pudur,11-Apr-21,0.0,21.4,35.4,24.9,78.3,0.2,1.7
15822,Vikarabad,Pudur,12-Apr-21,0.0,21.6,33.6,35.8,75.6,0.0,2.0
15823,Vikarabad,Pudur,13-Apr-21,0.0,21.8,34.5,34.6,80.9,0.0,1.8
15824,Vikarabad,Pudur,14-Apr-21,25.7,18.8,34.5,35.4,97.5,0.3,2.7
15825,Vikarabad,Pudur,15-Apr-21,0.2,19.0,33.2,34.6,97.2,0.0,1.5
15826,Vikarabad,Pudur,16-Apr-21,1.8,20.1,32.8,43.1,91.5,0.0,2.3
15827,Vikarabad,Pudur,17-Apr-21,0.0,22.2,34.8,23.0,87.1,0.0,3.1
15828,Vikarabad,Pudur,18-Apr-21,0.0,23.0,35.1,29.2,75.7,0.0,2.1
15829,Vikarabad,Pudur,19-Apr-21,0.0,23.1,34.7,36.8,69.7,0.0,2.6
15830,Vikarabad,Pudur,20-Apr-21,6.7,23.5,35.9,30.5,67.4,0.0,2.9
15831,Vikarabad,Pudur,21-Apr-21,2.7,22.2,35.8,32.9,80.5,0.0,1.9
15832,Vikarabad,Pudur,22-Apr-21,0.0,21.7,36.6,29.3,86.0,0.0,1.6
15833,Vikarabad,Pudur,23-Apr-21,3.0,21.6,34.9,31.4,86.1,0.0,1.5
15834,Vikarabad,Pudur,24-Apr-21,3.3,22.0,34.3,35.0,85.3,0.0,1.9
15835,Vikarabad,Pudur,25-Apr-21,0.0,22.8,35.4,29.9,77.5,0.0,1.5
15836,Vikarabad,Pudur,26-Apr-21,1.0,23.3,35.0,35.1,65.5,0.0,1.8
15837,Vikarabad,Pudur,27-Apr-21,0.0,23.0,35.9,24.7,62.3,0.0,1.6
15838,Vikarabad,Pudur,28-Apr-21,5.1,22.4,35.8,27.8,69.6,0.0,2.0
15839,Vikarabad,Pudur,29-Apr-21,0.0,21.8,35.6,29.4,73.6,0.0,1.7
15840,Vikarabad,Pudur,30-Apr-21,3.7,20.6,37.5,28.4,86.4,0.0,1.7
15841,Vikarabad,Tandur,01-Apr-21,0.0,21.3,39.4,5.6,37.0,0.0,8.2
15842,Vikarabad,Tandur,02-Apr-21,0.0,22.7,39.9,7.6,37.4,0.0,1.8
15843,Vikarabad,Tandur,03-Apr-21,0.0,20.5,38.9,8.9,45.8,0.0,4.5
15844,Vikarabad,Tandur,04-Apr-21,0.0,24.9,39.8,6.9,49.0,0.0,0.5
15845,Vikarabad,Tandur,05-Apr-21,0.0,21.9,38.4,6.3,49.0,0.0,21.2
15846,Vikarabad,Tandur,06-Apr-21,0.0,23.9,38.4,16.9,84.5,0.0,4.0
15847,Vikarabad,Tandur,07-Apr-21,0.0,23.8,39.3,14.9,78.4,0.0,0.0
15848,Vikarabad,Tandur,08-Apr-21,0.0,27.1,39.2,15.6,52.8,0.0,0.0
15849,Vikarabad,Tandur,09-Apr-21,0.0,24.0,36.7,15.4,49.0,0.0,4.4
15850,Vikarabad,Tandur,10-Apr-21,0.0,26.7,38.9,15.6,54.0,0.0,8.8
15851,Vikarabad,Tandur,11-Apr-21,0.0,24.3,37.0,18.1,66.1,0.0,4.1
15852,Vikarabad,Tandur,12-Apr-21,0.0,24.7,36.4,24.2,61.8,0.0,0.1
15853,Vikarabad,Tandur,13-Apr-21,0.0,22.3,34.9,26.6,72.9,0.0,13.3
15854,Vikarabad,Tandur,14-Apr-21,13.3,20.2,37.3,29.6,100.0,0.0,35.0
15855,Vikarabad,Tandur,15-Apr-21,3.9,20.2,34.0,30.0,100.0,0.0,12.7
15856,Vikarabad,Tandur,16-Apr-21,0.0,21.2,35.3,30.7,95.6,0.0,13.9
15857,Vikarabad,Tandur,17-Apr-21,0.0,22.7,36.4,17.4,91.5,0.0,13.6
15858,Vikarabad,Tandur,18-Apr-21,0.0,24.0,37.4,24.2,73.9,0.0,0.6
15859,Vikarabad,Tandur,19-Apr-21,0.0,25.8,38.2,25.1,68.0,0.0,11.8
15860,Vikarabad,Tandur,20-Apr-21,0.0,26.2,39.0,22.1,60.3,0.0,0.1
15861,Vikarabad,Tandur,21-Apr-21,0.0,25.3,39.7,14.2,63.7,0.0,15.0
15862,Vikarabad,Tandur,22-Apr-21,0.0,24.8,37.8,19.5,68.8,0.0,0.7
15863,Vikarabad,Tandur,23-Apr-21,0.0,24.6,38.4,17.6,78.9,0.0,5.5
15864,Vikarabad,Tandur,24-Apr-21,0.0,24.3,37.1,24.2,76.6,0.0,10.3
15865,Vikarabad,Tandur,25-Apr-21,0.0,25.2,38.4,21.5,64.2,0.0,0.2
15866,Vikarabad,Tandur,26-Apr-21,0.0,25.9,38.9,21.0,66.6,0.0,1.0
15867,Vikarabad,Tandur,27-Apr-21,0.0,25.4,40.2,14.2,51.5,0.0,0.5
15868,Vikarabad,Tandur,28-Apr-21,0.0,25.5,39.6,16.9,46.0,0.0,11.8
15869,Vikarabad,Tandur,29-Apr-21,0.0,22.9,38.8,14.7,60.3,0.0,0.0
15870,Vikarabad,Tandur,30-Apr-21,0.0,22.0,39.3,15.6,55.0,0.0,3.8
15871,Vikarabad,Vikarabad,01-Apr-21,0.0,20.2,39.9,5.2,29.2,0.0,17.5
15872,Vikarabad,Vikarabad,02-Apr-21,0.0,20.7,38.5,5.3,35.6,0.0,18.4
15873,Vikarabad,Vikarabad,03-Apr-21,0.0,22.4,38.7,6.4,27.9,0.0,16.1
15874,Vikarabad,Vikarabad,04-Apr-21,0.0,21.8,39.4,5.8,43.7,0.0,14.6
15875,Vikarabad,Vikarabad,05-Apr-21,0.0,21.5,37.2,6.4,65.4,0.0,17.5
15876,Vikarabad,Vikarabad,06-Apr-21,0.0,21.7,36.3,15.7,80.3,0.0,17.8
15877,Vikarabad,Vikarabad,07-Apr-21,0.0,23.3,38.3,7.8,68.6,0.0,18.9
15878,Vikarabad,Vikarabad,08-Apr-21,0.0,26.5,37.8,15.9,49.4,0.0,10.8
15879,Vikarabad,Vikarabad,09-Apr-21,0.0,24.2,36.4,14.0,49.1,0.0,10.2
15880,Vikarabad,Vikarabad,10-Apr-21,0.0,24.8,37.6,12.7,57.0,0.0,14.5
15881,Vikarabad,Vikarabad,11-Apr-21,0.0,23.2,36.1,14.6,67.8,0.0,16.6
15882,Vikarabad,Vikarabad,12-Apr-21,0.0,23.0,33.9,25.4,64.1,0.0,9.0
15883,Vikarabad,Vikarabad,13-Apr-21,13.1,20.8,34.3,24.7,92.9,0.0,19.9
15884,Vikarabad,Vikarabad,14-Apr-21,27.9,18.4,33.9,30.5,100.0,0.0,21.7
15885,Vikarabad,Vikarabad,15-Apr-21,0.0,19.1,34.0,26.7,100.0,0.0,14.9
15886,Vikarabad,Vikarabad,16-Apr-21,0.0,21.3,34.2,35.4,80.2,0.0,17.0
15887,Vikarabad,Vikarabad,17-Apr-21,0.0,21.1,35.7,12.7,82.2,0.0,17.8
15888,Vikarabad,Vikarabad,18-Apr-21,0.0,24.0,36.4,15.1,62.4,0.0,13.4
15889,Vikarabad,Vikarabad,19-Apr-21,0.2,22.6,36.2,23.7,72.3,0.0,23.1
15890,Vikarabad,Vikarabad,20-Apr-21,1.3,24.1,36.9,20.2,75.1,0.0,16.8
15891,Vikarabad,Vikarabad,21-Apr-21,0.0,23.3,37.9,20.8,72.5,0.0,19.7
15892,Vikarabad,Vikarabad,22-Apr-21,0.0,23.2,37.3,18.5,80.4,0.0,11.6
15893,Vikarabad,Vikarabad,23-Apr-21,1.5,22.6,35.2,26.7,77.8,0.0,24.3
15894,Vikarabad,Vikarabad,24-Apr-21,4.3,21.3,36.0,24.2,92.6,0.0,21.1
15895,Vikarabad,Vikarabad,25-Apr-21,0.0,22.9,36.0,21.5,76.5,0.0,8.8
15896,Vikarabad,Vikarabad,26-Apr-21,4.4,23.0,36.3,24.7,65.1,0.0,32.1
15897,Vikarabad,Vikarabad,27-Apr-21,0.0,23.5,37.3,17.2,56.4,0.0,14.7
15898,Vikarabad,Vikarabad,28-Apr-21,0.0,22.8,36.9,18.5,60.4,0.0,20.9
15899,Vikarabad,Vikarabad,29-Apr-21,0.0,22.5,35.9,19.0,64.1,0.0,12.9
15900,Vikarabad,Vikarabad,30-Apr-21,0.2,21.1,37.2,17.2,83.7,0.0,21.5
15901,Vikarabad,Yelal,01-Apr-21,0.0,21.5,39.9,7.2,53.5,0.0,8.2
15902,Vikarabad,Yelal,02-Apr-21,0.0,23.4,41.0,6.7,47.6,0.0,1.8
15903,Vikarabad,Yelal,03-Apr-21,0.0,20.8,40.2,6.7,54.1,0.0,4.5
15904,Vikarabad,Yelal,04-Apr-21,0.0,24.8,41.0,5.4,50.1,0.0,0.5
15905,Vikarabad,Yelal,05-Apr-21,0.0,21.2,39.9,5.4,53.5,0.0,21.2
15906,Vikarabad,Yelal,06-Apr-21,0.0,23.5,39.0,17.9,79.5,0.0,4.0
15907,Vikarabad,Yelal,07-Apr-21,0.0,23.7,39.6,17.9,71.9,0.0,0.0
15908,Vikarabad,Yelal,08-Apr-21,0.0,26.9,39.7,12.9,54.9,0.0,0.0
15909,Vikarabad,Yelal,09-Apr-21,0.0,24.4,38.7,13.5,55.1,0.0,4.4
15910,Vikarabad,Yelal,10-Apr-21,0.0,26.0,38.5,14.6,57.7,0.0,8.8
15911,Vikarabad,Yelal,11-Apr-21,0.0,23.7,38.7,19.0,65.9,0.0,4.1
15912,Vikarabad,Yelal,12-Apr-21,0.0,23.8,37.3,25.4,61.7,0.0,0.1
15913,Vikarabad,Yelal,13-Apr-21,0.0,22.4,35.6,24.1,74.0,0.0,13.3
15914,Vikarabad,Yelal,14-Apr-21,5.4,20.3,37.1,27.3,100.0,0.0,35.0
15915,Vikarabad,Yelal,15-Apr-21,0.1,20.2,36.2,24.5,86.7,0.0,12.7
15916,Vikarabad,Yelal,16-Apr-21,0.0,20.9,36.1,31.0,86.1,0.0,13.9
15917,Vikarabad,Yelal,17-Apr-21,0.0,22.7,37.6,13.3,72.6,0.0,13.6
15918,Vikarabad,Yelal,18-Apr-21,0.0,24.5,38.4,20.3,65.1,0.0,0.6
15919,Vikarabad,Yelal,19-Apr-21,0.4,22.5,38.6,19.9,83.9,0.0,11.8
15920,Vikarabad,Yelal,20-Apr-21,0.0,25.9,39.1,20.5,61.0,0.0,0.1
15921,Vikarabad,Yelal,21-Apr-21,0.0,25.6,39.8,18.6,57.7,0.0,15.0
15922,Vikarabad,Yelal,22-Apr-21,0.0,25.1,39.2,19.9,67.3,0.0,0.7
15923,Vikarabad,Yelal,23-Apr-21,0.0,24.1,38.4,21.8,78.7,0.0,5.5
15924,Vikarabad,Yelal,24-Apr-21,0.0,24.4,38.4,24.3,68.0,0.0,10.3
15925,Vikarabad,Yelal,25-Apr-21,0.0,25.7,38.3,19.0,60.0,0.0,0.2
15926,Vikarabad,Yelal,26-Apr-21,0.3,24.7,38.9,22.8,68.3,0.0,1.0
15927,Vikarabad,Yelal,27-Apr-21,0.0,25.2,39.8,14.2,58.4,0.0,0.5
15928,Vikarabad,Yelal,28-Apr-21,0.0,24.7,39.5,14.8,54.3,0.0,11.8
15929,Vikarabad,Yelal,29-Apr-21,0.0,23.8,39.3,15.2,54.5,0.0,0.0
15930,Vikarabad,Yelal,30-Apr-21,0.0,21.8,39.2,12.3,55.8,0.0,3.8
15931,Wanaparthy,Amarchinta,01-Apr-21,0.0,22.4,39.9,15.1,55.0,0.4,3.6
15932,Wanaparthy,Amarchinta,02-Apr-21,0.0,25.0,39.0,17.3,64.9,0.0,4.3
15933,Wanaparthy,Amarchinta,03-Apr-21,0.0,23.4,38.2,20.7,53.0,0.2,4.7
15934,Wanaparthy,Amarchinta,04-Apr-21,0.0,24.3,38.6,16.0,71.1,0.0,3.0
15935,Wanaparthy,Amarchinta,05-Apr-21,0.0,25.1,37.0,34.4,73.8,0.0,1.7
15936,Wanaparthy,Amarchinta,06-Apr-21,0.0,25.1,36.6,39.4,86.3,0.0,2.0
15937,Wanaparthy,Amarchinta,07-Apr-21,0.0,23.6,38.3,33.9,86.2,0.0,1.9
15938,Wanaparthy,Amarchinta,08-Apr-21,0.0,24.8,38.5,29.2,72.0,0.0,2.1
15939,Wanaparthy,Amarchinta,09-Apr-21,0.0,24.4,37.8,26.7,72.7,0.0,2.5
15940,Wanaparthy,Amarchinta,10-Apr-21,0.0,24.5,37.1,28.8,76.5,0.0,3.5
15941,Wanaparthy,Amarchinta,11-Apr-21,0.0,23.4,35.7,31.2,83.0,0.0,3.8
15942,Wanaparthy,Amarchinta,12-Apr-21,0.0,25.0,35.1,36.8,82.4,0.0,1.5
15943,Wanaparthy,Amarchinta,13-Apr-21,0.0,24.4,36.5,29.5,79.1,0.0,2.4
15944,Wanaparthy,Amarchinta,14-Apr-21,4.8,20.9,36.2,32.1,96.6,0.1,4.2
15945,Wanaparthy,Amarchinta,15-Apr-21,0.0,21.4,33.6,41.9,93.9,0.2,2.3
15946,Wanaparthy,Amarchinta,16-Apr-21,10.8,22.9,34.9,41.5,86.1,0.0,2.4
15947,Wanaparthy,Amarchinta,17-Apr-21,0.0,24.9,36.4,36.0,87.5,0.0,3.1
15948,Wanaparthy,Amarchinta,18-Apr-21,0.0,25.4,36.2,37.5,86.0,0.0,1.6
15949,Wanaparthy,Amarchinta,19-Apr-21,0.0,27.2,38.0,26.9,70.7,0.1,3.5
15950,Wanaparthy,Amarchinta,20-Apr-21,0.0,26.3,37.9,33.2,78.2,0.0,3.1
15951,Wanaparthy,Amarchinta,21-Apr-21,0.0,24.6,37.6,33.7,83.9,0.1,4.8
15952,Wanaparthy,Amarchinta,22-Apr-21,0.0,25.3,36.7,36.1,79.0,0.0,3.4
15953,Wanaparthy,Amarchinta,23-Apr-21,0.0,23.9,36.7,40.6,93.1,0.0,4.5
15954,Wanaparthy,Amarchinta,24-Apr-21,0.0,26.5,36.8,40.1,75.3,0.1,4.5
15955,Wanaparthy,Amarchinta,25-Apr-21,0.0,26.7,38.2,31.1,77.9,0.0,1.6
15956,Wanaparthy,Amarchinta,26-Apr-21,0.0,25.9,37.8,33.6,65.4,0.0,2.4
15957,Wanaparthy,Amarchinta,27-Apr-21,0.0,27.4,38.2,26.8,52.3,0.0,3.5
15958,Wanaparthy,Amarchinta,28-Apr-21,0.0,27.1,38.7,24.5,61.6,0.0,2.3
15959,Wanaparthy,Amarchinta,29-Apr-21,0.0,24.1,38.8,28.6,73.3,0.1,2.4
15960,Wanaparthy,Amarchinta,30-Apr-21,0.0,25.6,39.0,29.5,67.6,0.0,3.3
15961,Wanaparthy,Atmakur,01-Apr-21,0.0,23.8,41.1,7.9,55.6,0.0,0.1
15962,Wanaparthy,Atmakur,02-Apr-21,0.0,25.1,40.4,9.9,70.1,0.0,0.5
15963,Wanaparthy,Atmakur,03-Apr-21,0.0,23.3,38.9,15.3,56.2,0.0,3.2
15964,Wanaparthy,Atmakur,04-Apr-21,0.0,24.7,40.1,11.3,74.7,0.0,0.3
15965,Wanaparthy,Atmakur,05-Apr-21,0.0,25.1,38.5,23.4,79.8,0.0,1.7
15966,Wanaparthy,Atmakur,06-Apr-21,0.0,25.2,38.1,40.2,89.7,0.0,0.8
15967,Wanaparthy,Atmakur,07-Apr-21,0.0,24.2,39.9,25.7,90.7,0.0,1.9
15968,Wanaparthy,Atmakur,08-Apr-21,0.0,25.2,38.4,25.4,68.8,0.0,2.1
15969,Wanaparthy,Atmakur,09-Apr-21,0.0,25.4,40.2,22.9,67.4,0.0,2.5
15970,Wanaparthy,Atmakur,10-Apr-21,0.0,25.1,39.4,16.7,76.6,0.0,0.3
15971,Wanaparthy,Atmakur,11-Apr-21,0.0,23.8,38.4,23.4,88.3,0.0,0.8
15972,Wanaparthy,Atmakur,12-Apr-21,0.0,25.7,37.2,36.1,83.8,0.0,1.5
15973,Wanaparthy,Atmakur,13-Apr-21,0.0,25.2,37.9,21.5,80.8,0.0,2.4
15974,Wanaparthy,Atmakur,14-Apr-21,7.2,20.9,37.9,27.7,100.0,0.0,1.4
15975,Wanaparthy,Atmakur,15-Apr-21,0.0,21.8,36.4,41.3,100.0,0.2,2.3
15976,Wanaparthy,Atmakur,16-Apr-21,11.1,21.2,37.4,41.3,90.8,0.0,2.4
15977,Wanaparthy,Atmakur,17-Apr-21,0.0,24.7,37.9,32.2,95.0,0.0,3.1
15978,Wanaparthy,Atmakur,18-Apr-21,0.0,26.3,39.0,31.8,82.4,0.0,1.6
15979,Wanaparthy,Atmakur,19-Apr-21,0.0,27.9,39.7,20.2,68.3,0.0,1.2
15980,Wanaparthy,Atmakur,20-Apr-21,0.0,28.1,38.7,27.4,75.8,0.0,0.1
15981,Wanaparthy,Atmakur,21-Apr-21,0.0,25.4,39.3,29.1,81.7,0.0,7.0
15982,Wanaparthy,Atmakur,22-Apr-21,0.0,26.2,37.8,37.3,78.6,0.0,3.4
15983,Wanaparthy,Atmakur,23-Apr-21,0.3,24.5,38.0,39.3,100.0,0.0,6.2
15984,Wanaparthy,Atmakur,24-Apr-21,0.0,26.4,37.4,43.6,79.1,0.0,24.5
15985,Wanaparthy,Atmakur,25-Apr-21,0.0,26.8,37.9,26.3,82.4,0.0,1.6
15986,Wanaparthy,Atmakur,26-Apr-21,0.0,26.3,39.8,27.0,67.1,0.0,0.1
15987,Wanaparthy,Atmakur,27-Apr-21,0.0,26.7,40.3,16.7,52.2,0.0,3.5
15988,Wanaparthy,Atmakur,28-Apr-21,0.0,26.8,39.1,23.4,73.0,0.0,1.0
15989,Wanaparthy,Atmakur,29-Apr-21,0.0,23.6,38.7,31.4,83.1,0.1,2.4
15990,Wanaparthy,Atmakur,30-Apr-21,0.0,25.4,39.2,27.0,76.4,0.0,0.1
15991,Wanaparthy,Chinnambavi,01-Apr-21,0.0,24.0,38.8,12.8,47.5,0.0,15.8
15992,Wanaparthy,Chinnambavi,02-Apr-21,0.0,24.6,39.0,12.9,63.6,0.0,13.2
15993,Wanaparthy,Chinnambavi,03-Apr-21,0.0,23.0,38.4,19.8,55.9,0.0,22.8
15994,Wanaparthy,Chinnambavi,04-Apr-21,0.0,24.4,38.1,20.2,58.2,0.0,15.0
15995,Wanaparthy,Chinnambavi,05-Apr-21,0.0,24.9,37.1,29.4,76.3,0.0,12.1
15996,Wanaparthy,Chinnambavi,06-Apr-21,0.0,24.8,35.4,33.0,83.1,0.0,15.0
15997,Wanaparthy,Chinnambavi,07-Apr-21,0.0,24.3,37.6,29.2,82.2,0.0,12.0
15998,Wanaparthy,Chinnambavi,08-Apr-21,0.0,25.5,39.1,21.9,67.7,0.0,10.3
15999,Wanaparthy,Chinnambavi,09-Apr-21,0.0,23.6,39.1,13.8,71.7,0.0,11.1
16000,Wanaparthy,Chinnambavi,10-Apr-21,0.0,23.9,39.1,15.1,71.9,0.0,14.9
16001,Wanaparthy,Chinnambavi,11-Apr-21,0.0,24.9,37.3,29.0,79.0,0.6,16.7
16002,Wanaparthy,Chinnambavi,12-Apr-21,0.0,25.5,37.4,31.9,78.7,0.0,10.4
16003,Wanaparthy,Chinnambavi,13-Apr-21,0.0,25.1,38.3,23.8,74.8,0.0,13.0
16004,Wanaparthy,Chinnambavi,14-Apr-21,0.0,24.3,37.7,27.1,71.7,0.0,14.3
16005,Wanaparthy,Chinnambavi,15-Apr-21,0.0,23.5,36.8,29.2,80.5,0.2,14.8
16006,Wanaparthy,Chinnambavi,16-Apr-21,1.4,24.1,35.8,33.7,84.2,0.0,14.4
16007,Wanaparthy,Chinnambavi,17-Apr-21,0.0,25.7,37.1,25.0,68.4,0.0,14.3
16008,Wanaparthy,Chinnambavi,18-Apr-21,0.0,26.3,37.9,27.5,69.7,0.0,11.4
16009,Wanaparthy,Chinnambavi,19-Apr-21,0.0,27.9,39.7,20.5,61.3,0.0,12.4
16010,Wanaparthy,Chinnambavi,20-Apr-21,0.0,28.3,38.1,29.9,69.7,0.0,14.1
16011,Wanaparthy,Chinnambavi,21-Apr-21,0.0,24.8,38.5,35.8,76.7,0.0,27.7
16012,Wanaparthy,Chinnambavi,22-Apr-21,0.0,26.7,37.4,40.7,71.6,0.0,12.7
16013,Wanaparthy,Chinnambavi,23-Apr-21,0.0,27.3,37.3,35.8,80.7,0.0,13.9
16014,Wanaparthy,Chinnambavi,24-Apr-21,0.0,25.7,35.7,42.2,71.3,0.0,16.0
16015,Wanaparthy,Chinnambavi,25-Apr-21,0.0,26.9,37.9,31.4,73.8,0.0,14.1
16016,Wanaparthy,Chinnambavi,26-Apr-21,0.0,26.3,39.4,24.0,58.7,0.0,15.0
16017,Wanaparthy,Chinnambavi,27-Apr-21,0.0,28.2,38.6,15.6,58.3,0.0,16.4
16018,Wanaparthy,Chinnambavi,28-Apr-21,0.0,27.4,39.5,15.7,58.9,0.0,12.6
16019,Wanaparthy,Chinnambavi,29-Apr-21,0.0,24.1,39.1,25.8,68.9,0.0,15.7
16020,Wanaparthy,Chinnambavi,30-Apr-21,0.0,26.5,39.0,25.2,69.2,0.0,9.6
16021,Wanaparthy,Ghanpur,01-Apr-21,0.0,21.9,40.4,12.7,56.6,0.0,9.9
16022,Wanaparthy,Ghanpur,02-Apr-21,0.0,24.1,38.6,15.2,49.4,0.0,7.8
16023,Wanaparthy,Ghanpur,03-Apr-21,0.0,23.2,38.9,16.9,42.2,0.0,9.7
16024,Wanaparthy,Ghanpur,04-Apr-21,0.0,24.8,38.3,15.0,55.4,0.0,9.9
16025,Wanaparthy,Ghanpur,05-Apr-21,0.0,24.5,37.7,22.0,79.6,0.0,9.1
16026,Wanaparthy,Ghanpur,06-Apr-21,0.0,24.4,37.4,34.1,88.5,0.0,10.2
16027,Wanaparthy,Ghanpur,07-Apr-21,0.0,23.5,39.1,18.7,84.1,0.0,8.5
16028,Wanaparthy,Ghanpur,08-Apr-21,0.0,25.3,36.8,23.9,69.7,0.0,9.4
16029,Wanaparthy,Ghanpur,09-Apr-21,0.0,24.3,37.4,24.9,66.8,0.0,11.5
16030,Wanaparthy,Ghanpur,10-Apr-21,0.0,24.9,37.5,18.5,66.7,0.0,11.1
16031,Wanaparthy,Ghanpur,11-Apr-21,0.0,22.5,36.5,28.7,84.7,0.0,9.2
16032,Wanaparthy,Ghanpur,12-Apr-21,0.0,23.1,35.3,32.5,78.4,0.0,8.2
16033,Wanaparthy,Ghanpur,13-Apr-21,0.0,24.8,36.6,25.9,74.9,1.6,12.5
16034,Wanaparthy,Ghanpur,14-Apr-21,4.8,20.6,37.8,28.8,97.3,0.0,19.5
16035,Wanaparthy,Ghanpur,15-Apr-21,6.3,19.7,35.4,33.2,99.3,0.0,16.0
16036,Wanaparthy,Ghanpur,16-Apr-21,5.0,21.8,34.3,36.6,90.4,0.0,13.5
16037,Wanaparthy,Ghanpur,17-Apr-21,0.0,23.5,36.5,26.8,86.7,0.0,10.2
16038,Wanaparthy,Ghanpur,18-Apr-21,0.0,24.9,36.4,31.6,76.2,0.0,9.5
16039,Wanaparthy,Ghanpur,19-Apr-21,0.0,26.8,37.1,27.8,66.5,0.0,10.7
16040,Wanaparthy,Ghanpur,20-Apr-21,0.0,26.8,37.1,30.3,68.1,0.0,10.6
16041,Wanaparthy,Ghanpur,21-Apr-21,0.0,24.5,36.5,35.9,71.8,0.0,14.8
16042,Wanaparthy,Ghanpur,22-Apr-21,0.7,25.3,36.4,35.9,82.3,0.0,14.3
16043,Wanaparthy,Ghanpur,23-Apr-21,0.5,24.8,37.7,35.3,86.7,0.0,18.4
16044,Wanaparthy,Ghanpur,24-Apr-21,0.0,25.8,36.6,39.7,72.0,0.0,10.7
16045,Wanaparthy,Ghanpur,25-Apr-21,0.0,25.2,37.0,30.3,77.9,0.0,7.5
16046,Wanaparthy,Ghanpur,26-Apr-21,0.0,25.8,37.4,24.6,61.7,0.0,12.0
16047,Wanaparthy,Ghanpur,27-Apr-21,0.0,27.0,38.7,20.1,51.5,0.0,11.2
16048,Wanaparthy,Ghanpur,28-Apr-21,0.0,26.0,40.2,22.0,51.9,0.0,13.9
16049,Wanaparthy,Ghanpur,29-Apr-21,0.3,23.3,39.2,25.6,70.1,0.0,10.9
16050,Wanaparthy,Ghanpur,30-Apr-21,0.0,24.6,39.2,21.3,60.3,0.0,12.2
16051,Wanaparthy,Gopalpeta,01-Apr-21,0.0,22.9,39.8,14.1,55.7,0.0,5.8
16052,Wanaparthy,Gopalpeta,02-Apr-21,0.0,24.7,39.9,14.1,57.4,0.0,6.8
16053,Wanaparthy,Gopalpeta,03-Apr-21,0.0,22.1,39.4,16.5,49.9,0.0,7.5
16054,Wanaparthy,Gopalpeta,04-Apr-21,0.0,24.8,39.8,14.1,62.7,0.0,5.5
16055,Wanaparthy,Gopalpeta,05-Apr-21,0.0,24.1,39.0,25.2,90.4,0.0,4.7
16056,Wanaparthy,Gopalpeta,06-Apr-21,0.0,23.3,36.7,42.5,90.1,0.0,8.3
16057,Wanaparthy,Gopalpeta,07-Apr-21,0.0,23.2,39.1,26.4,84.6,0.0,6.8
16058,Wanaparthy,Gopalpeta,08-Apr-21,0.0,25.7,39.0,26.3,64.7,0.0,9.2
16059,Wanaparthy,Gopalpeta,09-Apr-21,0.0,24.3,38.9,16.8,69.4,0.0,8.4
16060,Wanaparthy,Gopalpeta,10-Apr-21,0.0,23.7,39.1,17.1,70.9,0.0,9.1
16061,Wanaparthy,Gopalpeta,11-Apr-21,0.0,21.6,37.3,24.8,83.1,0.0,7.7
16062,Wanaparthy,Gopalpeta,12-Apr-21,0.0,23.2,35.2,39.7,90.6,0.0,5.5
16063,Wanaparthy,Gopalpeta,13-Apr-21,0.0,23.4,37.3,26.5,72.6,0.0,9.8
16064,Wanaparthy,Gopalpeta,14-Apr-21,0.0,21.2,37.4,31.2,89.5,0.0,10.8
16065,Wanaparthy,Gopalpeta,15-Apr-21,0.0,20.8,35.5,32.4,85.8,0.0,8.0
16066,Wanaparthy,Gopalpeta,16-Apr-21,0.5,22.2,36.2,37.2,95.6,0.0,6.6
16067,Wanaparthy,Gopalpeta,17-Apr-21,0.0,25.2,36.8,31.0,77.3,0.0,7.5
16068,Wanaparthy,Gopalpeta,18-Apr-21,0.0,24.4,37.8,31.0,81.3,0.0,5.5
16069,Wanaparthy,Gopalpeta,19-Apr-21,1.5,27.5,39.4,23.2,69.9,0.0,13.0
16070,Wanaparthy,Gopalpeta,20-Apr-21,0.0,27.4,37.8,31.2,65.0,0.0,6.6
16071,Wanaparthy,Gopalpeta,21-Apr-21,0.0,23.6,37.1,39.0,73.5,0.0,11.8
16072,Wanaparthy,Gopalpeta,22-Apr-21,0.0,24.7,37.1,39.6,85.5,0.0,6.3
16073,Wanaparthy,Gopalpeta,23-Apr-21,0.0,24.9,36.9,34.7,83.1,0.0,11.8
16074,Wanaparthy,Gopalpeta,24-Apr-21,0.0,25.5,37.1,42.2,73.3,0.0,8.1
16075,Wanaparthy,Gopalpeta,25-Apr-21,0.0,25.1,37.4,30.9,80.6,0.0,3.2
16076,Wanaparthy,Gopalpeta,26-Apr-21,0.0,25.1,39.1,28.6,65.8,0.0,3.5
16077,Wanaparthy,Gopalpeta,27-Apr-21,0.0,26.2,39.1,18.0,54.9,0.0,7.1
16078,Wanaparthy,Gopalpeta,28-Apr-21,0.0,25.9,39.4,18.5,54.6,0.0,5.6
16079,Wanaparthy,Gopalpeta,29-Apr-21,0.1,23.2,39.4,23.6,75.8,0.0,3.7
16080,Wanaparthy,Gopalpeta,30-Apr-21,0.0,25.1,38.7,31.2,70.0,0.0,11.2
